antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({30707}),frozenset({296}),0.12745814176656783,0.5989200647388246,0.10087511995302138,0.7914372401393416,1.3214405172491077,0.02453788143469829,1.9230659180437504
frozenset({33166}),frozenset({296}),0.10693364270470788,0.5989200647388246,0.08416047207780117,0.7870345566568443,1.314089480371729,0.020115767866339174,1.883309935006248
frozenset({44191}),frozenset({296}),0.19188186596771653,0.5989200647388246,0.1468224981738495,0.7651713070090318,1.2775850268811841,0.03190059858625825,1.7079681794958566
frozenset({46578}),frozenset({296}),0.15535885647173406,0.5989200647388246,0.12062619057849583,0.776435880888725,1.2963931693076787,0.027578654202695105,1.7940264155785437
frozenset({48780}),frozenset({296}),0.17031180624185394,0.5989200647388246,0.12920551712284623,0.7586409889832647,1.2666815384021084,0.02720235910268891,1.6617566237598038
frozenset({68954}),frozenset({296}),0.14539022329165413,0.5989200647388246,0.1010899611853507,0.6953009555708798,1.1609244647264985,0.014012839239121042,1.316315041330809
frozenset({364}),frozenset({318}),0.32773313854394936,0.6026583021813546,0.22544006645755454,0.687876933834455,1.1414045593409183,0.02792896961409133,1.2730289456015462
frozenset({380}),frozenset({318}),0.2523811569916498,0.6026583021813546,0.1733339062432862,0.6867941660518699,1.139607906447121,0.021234306668132613,1.2686280226965665
frozenset({440}),frozenset({318}),0.13546455835804008,0.6026583021813546,0.09455878772253971,0.6980334108691055,1.158257354694253,0.012919946976736249,1.315846560913427
frozenset({454}),frozenset({318}),0.14345665220069034,0.6026583021813546,0.1082370128475057,0.7544928115015975,1.2519412887380288,0.02178167039561657,1.618452397458948
frozenset({500}),frozenset({318}),0.20597545080851917,0.6026583021813546,0.14119365788682164,0.6854877963980252,1.137440227599727,0.017060842411520352,1.2633586018859029
frozenset({508}),frozenset({318}),0.1797361749666996,0.6026583021813546,0.14272619201077072,0.7940871782612161,1.3176408180008043,0.03440669396476864,1.9296598165349004
frozenset({509}),frozenset({318}),0.12677064982311406,0.6026583021813546,0.08776980478093356,0.6923511467630776,1.1488286882584624,0.011370420192108599,1.291542918616537
frozenset({527}),frozenset({318}),0.4823185665792979,0.6026583021813546,0.3605608788438677,0.7475575352635486,1.2404334803946504,0.0698875903986434,1.5739891394004097
frozenset({541}),frozenset({318}),0.3370715707758633,0.6026583021813546,0.22164453801973674,0.6575592759411915,1.0910980128559082,0.018505557462352662,1.1603225606730363
frozenset({586}),frozenset({318}),0.1478537360890302,0.6026583021813546,0.10100402469241897,0.6831347476508767,1.1335357783643454,0.011898743129833939,1.2539768714710717
frozenset({587}),frozenset({318}),0.18028043942193386,0.6026583021813546,0.12539566593620646,0.695558909986494,1.154151378100792,0.01674816239767525,1.3051513440614009
frozenset({588}),frozenset({318}),0.3013649579627322,0.6026583021813546,0.1991291768716252,0.6607575685566275,1.0964049879757392,0.017509082968849704,1.1712617909501424
frozenset({590}),frozenset({318}),0.28562425700740485,0.6026583021813546,0.21237771953193257,0.743556313308595,1.2337941925254365,0.040243889742039074,1.5494306096791997
frozenset({592}),frozenset({318}),0.25368452713444767,0.6026583021813546,0.17442243515375472,0.6875564588979223,1.1408727904506983,0.0215373487412287,1.2717231933075255
frozenset({594}),frozenset({318}),0.14054913418983372,0.6026583021813546,0.08787006402268724,0.6251910730663406,1.037388966191003,0.003166961438782659,1.0601180208521934
frozenset({595}),frozenset({318}),0.2425987195462553,0.6026583021813546,0.1582950199802346,0.6524973432518597,1.0826986716852816,0.012090887547117762,1.1434206044261324
frozenset({608}),frozenset({318}),0.42146120683481575,0.6026583021813546,0.29778427075724373,0.706552028818052,1.1723924257919427,0.043787175410868906,1.3540447944425544
frozenset({750}),frozenset({318}),0.25765192855812885,0.6026583021813546,0.16953837780546843,0.6580132303074102,1.0918512661747053,0.014262303986874808,1.1618627766676877
frozenset({858}),frozenset({318}),0.4215041750812816,0.6026583021813546,0.29712542431143385,0.7049169186856502,1.1696792629159258,0.04310243379459627,1.3465417808734355
frozenset({903}),frozenset({318}),0.16396682851372835,0.6026583021813546,0.10762113464816167,0.6563591893780573,1.0891066911421103,0.00880516416201682,1.1562704007696623
frozenset({912}),frozenset({318}),0.2577951560463484,0.6026583021813546,0.17036909723714175,0.6608700483360187,1.0965916273682175,0.015006706183672058,1.1716502652421033
frozenset({920}),frozenset({318}),0.12707142754837508,0.6026583021813546,0.0816683137827812,0.6426961226330027,1.0664353586546953,0.005087663000716447,1.1120553763555272
frozenset({923}),frozenset({318}),0.19047823658316504,0.6026583021813546,0.12889041664876322,0.6766674186029024,1.1228044418431933,0.014097125987054579,1.2288947068116658
frozenset({1073}),frozenset({318}),0.22468096076999097,0.6026583021813546,0.14526131855225655,0.6465225983298273,1.0727846874252016,0.009855472202138255,1.1240936363717025
frozenset({1090}),frozenset({318}),0.17553960956186712,0.6026583021813546,0.13457654793107893,0.766644908616188,1.2721054465544983,0.02878614486694621,1.7027342127501108
frozenset({1213}),frozenset({318}),0.3066500522780332,0.6026583021813546,0.23486443518240022,0.7659037832788417,1.2708756861170105,0.05005923531269707,1.6973435255980043
frozenset({1246}),frozenset({318}),0.23274466835675103,0.6026583021813546,0.17506695885074264,0.7521846153846153,1.2481112641475975,0.034801452177100595,1.6033778469215263
frozenset({1250}),frozenset({318}),0.13630960053853536,0.6026583021813546,0.09441556023432017,0.6926552485026793,1.1493332888563483,0.012267447802747786,1.292820833552153
frozenset({1252}),frozenset({318}),0.17157220813818588,0.6026583021813546,0.11313539294461393,0.6594039569246181,1.0941589198022652,0.009735977286548833,1.1666069113160669
frozenset({1259}),frozenset({318}),0.23333190105845114,0.6026583021813546,0.17267505979747633,0.7400405131667792,1.2279603723837573,0.03205565246084233,1.5284754661543216
frozenset({1262}),frozenset({318}),0.1261977398702359,0.6026583021813546,0.09146507397699767,0.7247758483713541,1.2026314841229073,0.015410958327677068,1.4437021441154994
frozenset({1265}),frozenset({318}),0.3507784413984732,0.6026583021813546,0.24630831149114138,0.7021763096647748,1.1651317290796614,0.034908771556115714,1.3341507432515005
frozenset({1266}),frozenset({318}),0.15962703562067632,0.6026583021813546,0.12129935977312765,0.7598923283983849,1.2609007884698729,0.025098801503728244,1.65484799035456
frozenset({1278}),frozenset({318}),0.15929761239777138,0.6026583021813546,0.09991549578195047,0.6272253191871966,1.0407644214257403,0.0039134671527660675,1.0659031266615953
frozenset({1358}),frozenset({318}),0.1330583365559518,0.6026583021813546,0.10193500336584597,0.766092572658773,1.2711889471792872,0.021746292165960787,1.6987134711160685
frozenset({1370}),frozenset({318}),0.12525243844798695,0.6026583021813546,0.0859221701829015,0.6859919954259577,1.1382768526426537,0.010437748283763065,1.2653871622083226
frozenset({1374}),frozenset({318}),0.13927440954467982,0.6026583021813546,0.08510577350005014,0.6110654051830523,1.0139500326657207,0.0011708943065427413,1.021615724375597
frozenset({1387}),frozenset({318}),0.22406508257064695,0.6026583021813546,0.156619258368066,0.6989900281257991,1.1598446841199508,0.021584576127914895,1.3200283543586515
frozenset({1573}),frozenset({318}),0.14196708632320715,0.6026583021813546,0.0965210043111474,0.6798829701372074,1.1281400549471132,0.010963361101969563,1.2412388618904548
frozenset({1580}),frozenset({318}),0.3123934745556367,0.6026583021813546,0.20157836692017933,0.6452707349502546,1.0707074516598576,0.013311845931945093,1.12012663449948
frozenset({1584}),frozenset({318}),0.18353170340451738,0.6026583021813546,0.13020810954038298,0.7094584048696738,1.1772150193596445,0.019601204770164582,1.3675897168541826
frozenset({1639}),frozenset({318}),0.11869261948753204,0.6026583021813546,0.08619430241051863,0.7261976589839508,1.2049907158923037,0.014663209868705007,1.4511990523680542
frozenset({1641}),frozenset({318}),0.14049184319454588,0.6026583021813546,0.09581918961887165,0.682026710164135,1.131697195069747,0.011150613928917516,1.2496071541850247
frozenset({1673}),frozenset({318}),0.12720033228777267,0.6026583021813546,0.09494550194073247,0.7464249521450287,1.2385541681634564,0.018287165647279252,1.5669589779428903
frozenset({1729}),frozenset({318}),0.11717440811240493,0.6026583021813546,0.08582191094114783,0.7324287984353992,1.215330139457688,0.015205781089020723,1.4849942575853536
frozenset({1732}),frozenset({318}),0.2447471318695484,0.6026583021813546,0.17553960956186712,0.7172284644194756,1.1901079962284233,0.028040718605608972,1.4051686532129577
frozenset({1923}),frozenset({318}),0.2080808948853464,0.6026583021813546,0.14742405362437158,0.7084939427312775,1.1756146728035521,0.022022374796391797,1.36306497896323
